Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NPL,1998-01-01,1998-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,30409.000000,A
NPL,1999-01-01,1999-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,31770.000000,A
NPL,2000-01-01,2000-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,23354.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,26020.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,36000.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,31396.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,28726.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,35115.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,38000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,43320.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,52353.000000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,67550.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,65890.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,68200.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,78200.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,79340.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,91241.000000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,104927.100000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,108656.500000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,112378.000000,A
NPL,2018-01-01,2018-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,92800.000000,A
NPL,2019-01-01,2019-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,92240.000000,A
NPL,2020-01-01,2020-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,100830.000000,A
NPL,2021-01-01,2021-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,220000.000000,A
NPL,2022-01-01,2022-12-31,149,'524,Nepal,292,'01442,Mustard seed,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,211000.000000,A
NPL,1991-01-01,1991-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,391.100000,A
NPL,1992-01-01,1992-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,347.400000,A
NPL,1996-01-01,1996-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,449.300000,A
NPL,1998-01-01,1998-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,460.900000,A
NPL,1999-01-01,1999-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,465.600000,A
NPL,2000-01-01,2000-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,328.500000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,347.200000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,462.300000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,412.300000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,389.900000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,492.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,522.300000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,652.300000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,750.500000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,870.800000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,899.400000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,921.400000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,917.600000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,852.300000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,935.300000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,1024.600000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,1011.900000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,1075.300000,A
NPL,2018-01-01,2018-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,851.900000,A
NPL,2019-01-01,2019-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,819.100000,A
NPL,2020-01-01,2020-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,852.000000,A
NPL,2021-01-01,2021-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,1862.300000,A
NPL,2022-01-01,2022-12-31,149,'524,Nepal,292,'01442,Mustard seed,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,1685.300000,A
NPL,1991-01-01,1991-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,14.340000,I
NPL,1992-01-01,1992-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,14.610000,I
NPL,1993-01-01,1993-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,17.220000,I
NPL,1994-01-01,1994-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,19.840000,I
NPL,1995-01-01,1995-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,22.450000,I
NPL,1996-01-01,1996-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,25.070000,I
NPL,1997-01-01,1997-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,27.500000,I
NPL,1998-01-01,1998-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,29.930000,I
NPL,1999-01-01,1999-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,31.270000,I
NPL,2000-01-01,2000-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,22.980000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,25.610000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,35.430000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,30.900000,I
NPL,2004-01-01,2004-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,28.270000,I
NPL,2005-01-01,2005-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,34.560000,I
NPL,2006-01-01,2006-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,37.400000,I
NPL,2007-01-01,2007-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,42.630000,I
NPL,2008-01-01,2008-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,51.520000,I
NPL,2009-01-01,2009-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,66.480000,I
NPL,2010-01-01,2010-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,64.850000,I
NPL,2011-01-01,2011-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,67.120000,I
NPL,2012-01-01,2012-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,76.960000,I
NPL,2013-01-01,2013-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,78.080000,I
NPL,2014-01-01,2014-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,89.800000,I
NPL,2015-01-01,2015-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,103.270000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.940000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,110.600000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,91.330000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,90.780000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,99.230000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,216.520000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,292,'01442,Mustard seed,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,207.660000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,174648.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,177299.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,186081.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,200994.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,190058.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,200000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,214000.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,228980.000000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,289300.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,290000.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,279400.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,313900.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,330848.200000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,380475.400000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,437546.700000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,464648.500000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,1182,'02910,Natural honey,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,480446.600000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,174648.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,177299.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,186081.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,200994.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,190058.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,200000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,214000.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,228980.000000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,289300.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,290000.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,279400.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,313900.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,330848.200000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,380475.400000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,437546.700000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,464648.500000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,1182,'02910,Natural honey,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,480446.600000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,2330.200000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,2276.700000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,2443.900000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,2728.200000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,2663.100000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2748.900000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,3222.200000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,3282.300000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,3729.400000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,3958.400000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,3774.700000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,3683.200000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3554.300000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,3900.100000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,4272.700000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,4327.000000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,1182,'02910,Natural honey,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,4597.100000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,40.850000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,41.470000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,43.520000,I
NPL,2004-01-01,2004-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,47.010000,I
NPL,2005-01-01,2005-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,44.450000,I
NPL,2006-01-01,2006-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,46.780000,I
NPL,2007-01-01,2007-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,50.050000,I
NPL,2008-01-01,2008-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,53.560000,I
NPL,2009-01-01,2009-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,67.660000,I
NPL,2010-01-01,2010-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,67.830000,I
NPL,2011-01-01,2011-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,65.350000,I
NPL,2012-01-01,2012-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,73.420000,I
NPL,2013-01-01,2013-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,77.380000,I
NPL,2014-01-01,2014-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,88.990000,I
NPL,2015-01-01,2015-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,102.340000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,108.680000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,112.370000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,120.410000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,141.840000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,139.960000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,202.180000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,1182,'02910,Natural honey,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,151.930000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,81539.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,85687.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,81124.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,88009.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,84608.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,90000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,702,'01653,"Nutmeg, mace, cardamoms, raw",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,110700.000000,A
